## fname /avatar/mjoyce/MESA2HYDRO/data/sample_MESA_output/profile_mainsequence_logE.data  masscut 0.1    N 8   mp (Ms) 1e-07   mp (g) 1.988e+26   RKstep 8.000e+05
#N    (ru+rl)/2 (cm)    M(g) contained in shell ru-rl   internal energy E (unlog)...ergs?
8 7840477718.973558 1.96886706328e+29 2285758422937606.0
8 7842477718.973558 1.96937010816e+29 2285675847490469.0
8 7844477718.973558 1.96987289753e+29 2285593272043332.0
8 7846477718.973558 1.97037543119e+29 2285510696596195.0
8 7848477718.973558 1.97087770894e+29 2285428121149058.0
8 7850477718.973558 1.9713797306e+29 2285345545701920.5
8 7852477718.973558 1.97188149596e+29 2285262970254783.5
8 7854477718.973558 1.97238300483e+29 2285180394807646.0
8 7856477718.973558 1.97288425701e+29 2285097819360509.0
8 7858477718.973558 1.97338525231e+29 2285015243913372.0
8 7860477718.973558 1.97388599053e+29 2284932668466235.0
8 7862477718.973558 1.97438647147e+29 2284850093019097.5
8 7864477718.973558 1.97488669495e+29 2284767517571960.5
8 7866477718.973558 1.97538666076e+29 2284684942124823.5
8 7868477718.973558 1.97588636871e+29 2284602366677686.0
8 7870477718.973558 1.9763858186e+29 2284519791230549.0
8 7872477718.973558 1.97688501024e+29 2284437215783412.0
8 7874477718.973558 1.97738394343e+29 2284354640336275.0
8 7876477718.973558 1.97788261797e+29 2284272064889137.5
8 7878477718.973558 1.97838103367e+29 2284189489442000.5
8 7880477718.973558 1.97887919034e+29 2284106913994863.0
8 7882477718.973558 1.97937708778e+29 2284024338547726.0
8 7884477718.973558 1.97987472579e+29 2283941763100588.5
8 7886477718.973558 1.98037210417e+29 2283859187653451.5
8 7888477718.973558 1.98086922274e+29 2283776612206314.5
8 7890477718.973558 1.98136608129e+29 2283694036759177.5
8 7892477718.973558 1.98186267963e+29 2283611461312040.5
8 7894477718.973558 1.98235901757e+29 2283528885864903.0
8 7896477718.973558 1.9828550949e+29 2283446310417766.0
8 7898477718.973558 1.98335091143e+29 2283363734970629.0
8 7900477718.973558 1.98384646697e+29 2283281159523492.0
8 7902477718.973558 1.98434176133e+29 2283198584076354.5
8 7904477718.973558 1.98483679429e+29 2283116008629217.5
8 7906477718.973558 1.98533156568e+29 2283033433182080.5
8 7908477718.973558 1.98582607529e+29 2282950857734943.5
8 7910477718.973558 1.98632032292e+29 2282868282287806.0
8 7912477718.973558 1.98681430839e+29 2282785706840669.0
8 7914477718.973558 1.9873080315e+29 2282703131393531.5
8 7916477718.973558 1.98780149204e+29 2282620555946394.5
8 7918477718.973558 1.98829468983e+29 2282537980499257.5
8 7920477718.973558 1.98878762467e+29 2282455405052120.5
8 7922477718.973558 1.98928029636e+29 2282372829604983.0
8 7924477718.973558 1.98977270471e+29 2282290254157846.0
8 7926477718.973558 1.99026484952e+29 2282207678710709.0
8 7928477718.973558 1.9907567306e+29 2282125103263571.5
8 7930477718.973558 1.99124834775e+29 2282042527816434.5
8 7932477718.973558 1.99173970077e+29 2281959952369297.5
8 7934477718.973558 1.99223078947e+29 2281877376922160.0
8 7936477718.973558 1.99272161365e+29 2281794801475023.0
8 7938477718.973558 1.99321217312e+29 2281712226027886.0
8 7940477718.973558 1.99370246768e+29 2281629650580749.0
8 7942477718.973558 1.99419249714e+29 2281547075133611.5
8 7944477718.973558 1.9946822613e+29 2281464499686474.5
8 7946477718.973558 1.99517175996e+29 2281381924239337.5
8 7948477718.973558 1.99566099293e+29 2281299348792200.0
8 7950477718.973558 1.99614996001e+29 2281216773345063.0
8 7952477718.973558 1.99663866101e+29 2281134197897926.0
8 7954477718.973558 1.99712709573e+29 2281051622450789.0
8 7956477718.973558 1.99761526397e+29 2280969047003652.0
8 7958477718.973558 1.99810316555e+29 2280886471556514.5
8 7960477718.973558 1.99859080026e+29 2280803896109377.0
8 7962477718.973558 1.99907816791e+29 2280721320662240.0
8 7964477718.973558 1.99956526829e+29 2280638745215103.0
8 7966477718.973558 2.00005210123e+29 2280556169767966.0
8 7968477718.973558 2.00053866652e+29 2280473594320829.0
8 7970477718.973558 2.00102496396e+29 2280391018873691.5
8 7972477718.973558 2.00151099336e+29 2280308443426554.5
8 7974477718.973558 2.00199675453e+29 2280225867979417.5
8 7976477718.973558 2.00248224726e+29 2280143292532280.0
8 7978477718.973558 2.00296747136e+29 2280060717085143.0
8 7980477718.973558 2.00345242665e+29 2279978141638005.5
8 7982477718.973558 2.00393711291e+29 2279895566190868.5
8 7984477718.973558 2.00442152995e+29 2279812990743731.5
8 7986477718.973558 2.00490567759e+29 2279730415296594.5
8 7988477718.973558 2.00538955562e+29 2279647839849457.0
8 7990477718.973558 2.00587316385e+29 2279565264402320.0
8 7992477718.973558 2.00635650207e+29 2279482688955183.0
8 7994477718.973558 2.00683957011e+29 2279400113508045.5
8 7996477718.973558 2.00732236775e+29 2279317538060908.5
8 7998477718.973558 2.00780489481e+29 2279234962613771.5
8 8000477718.973558 2.00828715109e+29 2279152387166634.5
8 8002477718.973558 2.00876913639e+29 2279069811719497.0
8 8004477718.973558 2.00925085052e+29 2278987236272360.0
8 8006477718.973558 2.00973229328e+29 2278904660825222.5
8 8008477718.973558 2.01021346448e+29 2278822085378085.5
8 8010477718.973558 2.01069436392e+29 2278739509930948.5
8 8012477718.973558 2.0111749914e+29 2278656934483811.5
8 8014477718.973558 2.01165534673e+29 2278574359036674.0
8 8016477718.973558 2.01213542971e+29 2278491783589537.0
8 8018477718.973558 2.01261524015e+29 2278409208142400.0
8 8020477718.973558 2.01309477785e+29 2278326632695263.0
