## fname ../data/sample_MESA_output/profile_OB_fig44.data  masscut 0.9965808606987236    N 8   mp (Ms) 1e-06   mp (g) 1.988e+27   stepsize 2.5000000e+10
#N    (ru+rl)/2 (cm)    Mcontained in shell ru-rl     u(rmid)
8 88865942261350.52 1.53427908634e+30 64233278090093.71
8 88890942261350.52 1.53157049728e+30 64233278090093.71
8 88915942261350.52 1.52885813214e+30 64233278090093.71
8 88940942261350.52 1.52614198922e+30 64233278090093.71
8 88965942261350.52 1.52342206684e+30 64233278090093.71
8 88990942261350.52 1.52069836329e+30 64233278090093.71
8 89015942261350.52 1.51797087687e+30 64233278090093.71
8 89040942261350.52 1.5152396059e+30 64233278090093.71
8 89065942261350.52 1.51250454868e+30 63649998803361.805
8 89091137573850.52 1.53333404087e+30 63649998803361.805
8 89116528198850.52 1.53050496804e+30 63649998803361.805
8 89141918823850.52 1.52767192332e+30 63649998803361.805
8 89167309448850.52 1.52483490491e+30 63649998803361.805
8 89192700073850.52 1.521993911e+30 63649998803361.805
8 89218090698850.52 1.51914893979e+30 63649998803361.805
8 89243676636350.52 1.53957949643e+30 63649998803361.805
8 89269457886350.52 1.5364965157e+30 63649998803361.805
8 89295239136350.52 1.53339533793e+30 63649998803361.805
8 89321020386350.52 1.53028980924e+30 63649998803361.805
8 89346801636350.52 1.52717992763e+30 63649998803361.805
8 89372582886350.52 1.52406569111e+30 63649998803361.805
8 89398364136350.52 1.52094709768e+30 63649998803361.805
8 89424145386350.52 1.51782414535e+30 63122004908800.016
8 89449926636350.52 1.51469683213e+30 63122004908800.016
8 89475707886350.52 1.51156515601e+30 63122004908800.016
8 89501684448850.52 1.53125996118e+30 63122004908800.016
8 89527856323850.52 1.52802360028e+30 63122004908800.016
8 89554028198850.52 1.52478266883e+30 63122004908800.016
8 89580200073850.52 1.52117834093e+30 63122004908800.016
8 89606567261350.52 1.53947549683e+30 63122004908800.016
8 89633129761350.52 1.53501118071e+30 63122004908800.016
8 89659692261350.52 1.53054076018e+30 63122004908800.016
8 89686254761350.52 1.52606423241e+30 62741540686808.36
