## fname ../data/profile140.data  masscut 0.95    N 16   mp 1.988e+25   RKstep 3547817749.95    outer_step 3547817749.95
16 6.18521138723e+12 2.03257286935e+29
16 6.18875920498e+12 2.0289184177e+29
16 6.19230702273e+12 2.02525156656e+29
16 6.19585484048e+12 2.02157230412e+29
16 6.19940265823e+12 2.01788061857e+29
16 6.20295047598e+12 2.01417649808e+29
16 6.20649829373e+12 2.01030495659e+29
16 6.21004611148e+12 2.00438357172e+29
16 6.21359392923e+12 1.99780278022e+29
16 6.21714174698e+12 1.99120302276e+29
16 6.22068956473e+12 1.98599557847e+29
16 6.22423738248e+12 1.98235804539e+29
16 6.22778520023e+12 1.9787276051e+29
16 6.23133301798e+12 1.97530416845e+29
16 6.23488083573e+12 1.97305417432e+29
16 6.23842865348e+12 1.97090258465e+29
16 6.24197647123e+12 1.96874226239e+29
16 6.24552428898e+12 1.966573199e+29
16 6.24907210673e+12 1.96439538593e+29
16 6.25261992448e+12 1.96220881466e+29
16 6.25616774223e+12 1.95956491719e+29
16 6.25971555998e+12 1.95608520011e+29
16 6.26326337773e+12 1.95255187885e+29
16 6.26681119548e+12 1.94900677504e+29
16 6.27035901323e+12 1.9454498776e+29
16 6.27390683098e+12 1.94188117545e+29
16 6.27745464873e+12 1.9383006575e+29
16 6.28100246648e+12 1.93476633646e+29
16 6.28455028423e+12 1.93128607456e+29
16 6.28809810198e+12 1.9277950994e+29
16 6.29164591973e+12 1.92429254617e+29
16 6.29519373748e+12 1.92077840403e+29
16 6.29874155523e+12 1.91725266215e+29
16 6.30228937298e+12 1.91371574798e+29
16 6.30583719073e+12 1.91023116295e+29
16 6.30938500848e+12 1.90679513823e+29
16 6.31293282623e+12 1.90334775063e+29
16 6.31648064398e+12 1.89988898957e+29
16 6.32002846173e+12 1.89641884444e+29
16 6.32357627948e+12 1.89293730462e+29
16 6.32712409723e+12 1.88944435953e+29
16 6.33067191498e+12 1.88598668113e+29
16 6.33421973273e+12 1.8825652842e+29
16 6.33776755048e+12 1.87913276016e+29
16 6.34131536823e+12 1.87568900031e+29
16 6.34486318598e+12 1.87223399424e+29
16 6.34841100373e+12 1.86876773151e+29
16 6.35195882148e+12 1.8652902017e+29
16 6.35550663923e+12 1.86062144216e+29
16 6.35905445698e+12 1.8545729899e+29
16 6.36260227473e+12 1.84848699067e+29
16 6.36615009248e+12 1.84256723761e+29
16 6.36969791023e+12 1.83875136527e+29
16 6.37324572798e+12 1.83539383864e+29
16 6.37679354573e+12 1.83202540714e+29
16 6.38034136348e+12 1.82913549447e+29
16 6.38388918123e+12 1.82710940997e+29
16 6.38743699898e+12 1.82511810024e+29
16 6.39098481673e+12 1.82311897614e+29
16 6.39453263448e+12 1.8211120302e+29
16 6.39808045223e+12 1.81909725498e+29
16 6.40162826998e+12 1.81707464303e+29
16 6.40517608773e+12 1.81485287738e+29
16 6.40872390548e+12 1.81168152826e+29
16 6.41227172323e+12 1.8084164448e+29
16 6.41581954098e+12 1.80514079812e+29
16 6.41936735873e+12 1.80185457852e+29
16 6.42291517648e+12 1.79855777631e+29
16 6.42646299423e+12 1.7952503818e+29
16 6.43001081198e+12 1.79182140051e+29
16 6.43355862973e+12 1.7866674409e+29
16 6.43710644748e+12 1.78078361915e+29
16 6.44065426523e+12 1.77488355697e+29
16 6.44420208298e+12 1.76942356575e+29
16 6.44774990073e+12 1.76602256265e+29
16 6.45129771848e+12 1.76279068514e+29
16 6.45484553623e+12 1.75954848447e+29
16 6.45839335398e+12 1.75687512714e+29
16 6.46194117173e+12 1.754939519e+29
16 6.46548898948e+12 1.75301506524e+29
16 6.46903680723e+12 1.75108320935e+29
16 6.47258462498e+12 1.74914394438e+29
16 6.47613244273e+12 1.74719726336e+29
16 6.47968026048e+12 1.74524315934e+29
16 6.48322807823e+12 1.74319001042e+29
16 6.48677589598e+12 1.74017842234e+29
16 6.49032371373e+12 1.7370312172e+29
16 6.49387153148e+12 1.73387400186e+29
16 6.49741934923e+12 1.73070676727e+29
16 6.50096716698e+12 1.72752950436e+29
16 6.50451498473e+12 1.72434220407e+29
16 6.50806280248e+12 1.72114485734e+29
16 6.51161062023e+12 1.71690207187e+29
16 6.51515843798e+12 1.71132569778e+29
16 6.51870625573e+12 1.70570241187e+29
16 6.52225407348e+12 1.70010846318e+29
16 6.52580189123e+12 1.6959493846e+29
16 6.52934970898e+12 1.69282716098e+29
16 6.53289752673e+12 1.68969513843e+29
16 6.53644534448e+12 1.68660921604e+29
16 6.53999316223e+12 1.68437533883e+29
16 6.54354097998e+12 1.68249217376e+29
16 6.54708879773e+12 1.68060194664e+29
16 6.55063661548e+12 1.67870465092e+29
16 6.55418443323e+12 1.67680028005e+29
16 6.55773225098e+12 1.67488882747e+29
16 6.56128006873e+12 1.67297028665e+29
16 6.56482788648e+12 1.67051293572e+29
16 6.56837570423e+12 1.66527808257e+29
16 6.57192352198e+12 1.65978027259e+29
16 6.57547133973e+12 1.65426766773e+29
16 6.57901915748e+12 1.64935218149e+29
16 6.58256697523e+12 1.64616379033e+29
16 6.58611479297e+12 1.64309107104e+29
16 6.58966261072e+12 1.64000885659e+29
16 6.59321042847e+12 1.63731980547e+29
16 6.59675824622e+12 1.63543132005e+29
16 6.60030606397e+12 1.63358108835e+29
16 6.60385388172e+12 1.63172403659e+29
16 6.60740169947e+12 1.62986015852e+29
16 6.61094951722e+12 1.62798944788e+29
16 6.61449733497e+12 1.62611189841e+29
16 6.61804515272e+12 1.62422750383e+29
16 6.62159297047e+12 1.62190172891e+29
16 6.62514078822e+12 1.6189226219e+29
16 6.62868860597e+12 1.6159109105e+29
16 6.63223642372e+12 1.61288996088e+29
16 6.63578424147e+12 1.60985976488e+29
16 6.63933205922e+12 1.60682031433e+29
16 6.64287987697e+12 1.60377160108e+29
16 6.64642769472e+12 1.60071361696e+29
16 6.64997551247e+12 1.5967999187e+29
16 6.65352333022e+12 1.59147365574e+29
16 6.65707114797e+12 1.5860716602e+29
16 6.66061896572e+12 1.58065542632e+29
16 6.66416678347e+12 1.57608260828e+29
16 6.66771460122e+12 1.57301004056e+29
16 6.67126241897e+12 1.57000100061e+29
16 6.67481023672e+12 1.56698288283e+29
16 6.67835805447e+12 1.56433153642e+29
16 6.68190587222e+12 1.56246421824e+29
16 6.68545368997e+12 1.56063655162e+29
16 6.68900150772e+12 1.55880235901e+29
16 6.69254932547e+12 1.55696163453e+29
16 6.69609714322e+12 1.55511437227e+29
16 6.69964496097e+12 1.55326056634e+29
16 6.70319277872e+12 1.55140021084e+29
16 6.70674059647e+12 1.54937766675e+29
16 6.71028841422e+12 1.54651136237e+29
16 6.71383623197e+12 1.543560668e+29
16 6.71738404972e+12 1.54060113812e+29
16 6.72093186747e+12 1.53763276505e+29
16 6.72447968522e+12 1.5346555411e+29
16 6.72802750297e+12 1.53166945857e+29
16 6.73157532072e+12 1.52867450979e+29
16 6.73512313847e+12 1.52558158981e+29
16 6.73867095622e+12 1.52103010267e+29
16 6.74221877397e+12 1.51581884527e+29
16 6.74576659172e+12 1.51059408224e+29
16 6.74931440947e+12 1.50536649021e+29
16 6.75286222722e+12 1.50132470648e+29
16 6.75641004497e+12 1.49837577037e+29
16 6.75995786272e+12 1.4954181493e+29
16 6.76350568047e+12 1.49245183577e+29
16 6.76705349822e+12 1.48984042565e+29
16 6.77060131597e+12 1.48797763197e+29
16 6.77414913372e+12 1.48615213086e+29
16 6.77769695147e+12 1.48432035078e+29
16 6.78124476922e+12 1.48248228617e+29
16 6.78479258697e+12 1.48063793143e+29
16 6.78834040472e+12 1.478787281e+29
16 6.79188822247e+12 1.4769303293e+29
16 6.79543604022e+12 1.4749292624e+29
16 6.79898385797e+12 1.47074563679e+29
16 6.80253167572e+12 1.4656151988e+29
16 6.80607949347e+12 1.46047164815e+29
16 6.80962731122e+12 1.45531497396e+29
16 6.81317512897e+12 1.45116140603e+29
16 6.81672294672e+12 1.44822150307e+29
16 6.82027076447e+12 1.44529620968e+29
16 6.82381858222e+12 1.44236247137e+29
16 6.82736639997e+12 1.43959661586e+29
16 6.83091421772e+12 1.43771287773e+29
16 6.83446203547e+12 1.43590223901e+29
16 6.83800985322e+12 1.43408551051e+29
16 6.84155767097e+12 1.43226268688e+29
16 6.84510548872e+12 1.43043376279e+29
16 6.84865330647e+12 1.42859873287e+29
16 6.85220112422e+12 1.42675759179e+29
16 6.85574894197e+12 1.4249103342e+29
16 6.85929675972e+12 1.42197849874e+29
16 6.86284457747e+12 1.41703680479e+29
16 6.86639239522e+12 1.41198007066e+29
16 6.86994021297e+12 1.40691060664e+29
16 6.87348803072e+12 1.40196026808e+29
16 6.87703584847e+12 1.39863284229e+29
16 6.88058366622e+12 1.39574457609e+29
16 6.88413148397e+12 1.39284811516e+29
16 6.88767930172e+12 1.38994345256e+29
16 6.89122711947e+12 1.38704819844e+29
16 6.89477493722e+12 1.38417151266e+29
16 6.89832275497e+12 1.38128770957e+29
16 6.90187057272e+12 1.37839577074e+29
16 6.90541839047e+12 1.37549822018e+29
16 6.90896620822e+12 1.37262553722e+29
16 6.91251402597e+12 1.36975499978e+29
16 6.91606184372e+12 1.36687639334e+29
16 6.91960966147e+12 1.36398971112e+29
16 6.92315747922e+12 1.3614241383e+29
16 6.92670529697e+12 1.35959281576e+29
16 6.93025311472e+12 1.35780142268e+29
16 6.93380093247e+12 1.35600421827e+29
