## fname ../data/sample_MESA_output/profile_agb_timmes_logE.data  masscut 0.95    N 8   mp (Ms) 1e-06   mp (g) 1.988e+27   RKstep 8.000e+08
#N    (ru+rl)/2 (cm)    M(g) contained in shell ru-rl   internal energy E (unlog)...ergs?
8 6.43834175087e+12 1.5997227537e+30 1.96537026107e+13
8 6.44154175087e+12 1.59648867361e+30 1.96375937626e+13
8 6.44474175087e+12 1.59322676544e+30 1.96213372594e+13
8 6.44794175087e+12 1.58994877214e+30 1.96050532535e+13
8 6.45114175087e+12 1.58670700436e+30 1.95889568084e+13
8 6.45434175087e+12 1.58349570283e+30 1.95729285551e+13
8 6.45754175087e+12 1.58028986283e+30 1.95569240384e+13
8 6.46074175087e+12 1.57708824674e+30 1.95409344015e+13
8 6.46394175087e+12 1.57388980046e+30 1.95249635293e+13
8 6.46714175087e+12 1.57069595848e+30 1.95090124386e+13
8 6.47034175087e+12 1.5674826592e+30 1.94929992409e+13
8 6.47354175087e+12 1.56424047452e+30 1.94768705396e+13
8 6.47674175087e+12 1.56101088756e+30 1.94608073551e+13
8 6.47994175087e+12 1.5578216669e+30 1.94449309312e+13
8 6.48314175087e+12 1.55464367019e+30 1.94290604407e+13
8 6.48634175087e+12 1.55147106374e+30 1.94132209281e+13
8 6.48954175087e+12 1.54829943135e+30 1.9397383342e+13
8 6.49274175087e+12 1.54513295513e+30 1.93815803733e+13
8 6.49594175087e+12 1.54195901028e+30 1.93657774046e+13
8 6.49914175087e+12 1.53875534563e+30 1.93498073908e+13
8 6.50234175087e+12 1.53553981681e+30 1.93338258628e+13
8 6.50554175087e+12 1.53236143463e+30 1.93180591514e+13
8 6.50874175087e+12 1.52920743113e+30 1.93023259083e+13
8 6.51234175087e+12 1.74361538271e+30 1.92846568754e+13
8 6.51594175087e+12 1.73956816471e+30 1.92669950931e+13
8 6.51954175087e+12 1.73552491885e+30 1.92493687179e+13
8 6.52314175087e+12 1.73146750016e+30 1.92317258275e+13
8 6.52674175087e+12 1.72736930268e+30 1.9213897036e+13
8 6.53034175087e+12 1.72327975608e+30 1.91961410784e+13
8 6.53394175087e+12 1.71923708707e+30 1.91785855727e+13
8 6.53754175087e+12 1.71520934553e+30 1.91610447005e+13
8 6.54114175087e+12 1.71118463747e+30 1.91435227701e+13
8 6.54474175087e+12 1.70716260569e+30 1.91260205016e+13
8 6.54834175087e+12 1.70313690581e+30 1.91085314923e+13
8 6.55194175087e+12 1.69907376099e+30 1.90908872831e+13
8 6.55554175087e+12 1.6949926188e+30 1.90731915101e+13
8 6.55914175087e+12 1.69095559231e+30 1.90557497066e+13
8 6.56274175087e+12 1.68694542692e+30 1.90383266047e+13
8 6.56634175087e+12 1.68293769805e+30 1.90209295963e+13
8 6.56994175087e+12 1.67893186079e+30 1.90035417174e+13
8 6.57354175087e+12 1.67492663236e+30 1.89861740852e+13
8 6.57714175087e+12 1.67089073098e+30 1.89687055709e+13
8 6.58074175087e+12 1.66682229463e+30 1.89511284967e+13
8 6.58434175087e+12 1.66278783276e+30 1.89337347005e+13
8 6.58794175087e+12 1.65878897601e+30 1.89164219199e+13
8 6.59154175087e+12 1.65479384609e+30 1.88991329113e+13
8 6.59514175087e+12 1.65080019362e+30 1.88818490346e+13
8 6.59874175087e+12 1.6468080383e+30 1.88645885347e+13
8 6.60234175087e+12 1.64279228797e+30 1.88472682484e+13
8 6.60594175087e+12 1.63873722838e+30 1.88297957148e+13
8 6.60954175087e+12 1.63470510816e+30 1.88124563719e+13
8 6.61314175087e+12 1.63071270085e+30 1.87952445592e+13
8 6.61674175087e+12 1.62672680215e+30 1.87780501956e+13
8 6.62034175087e+12 1.6227419642e+30 1.87608622195e+13
8 6.62394175087e+12 1.61875820157e+30 1.87436962161e+13
8 6.62754175087e+12 1.61475617173e+30 1.87264991513e+13
8 6.63114175087e+12 1.61071218884e+30 1.87091200699e+13
8 6.63474175087e+12 1.60668219055e+30 1.86918429448e+13
8 6.63834175087e+12 1.60269358995e+30 1.86747209166e+13
8 6.64194175087e+12 1.5987137485e+30 1.86576118277e+13
8 6.64554175087e+12 1.59473457522e+30 1.86405101844e+13
8 6.64914175087e+12 1.59075595467e+30 1.86234254285e+13
8 6.65274175087e+12 1.58676132375e+30 1.86063242374e+13
8 6.65634175087e+12 1.58272390882e+30 1.85890241661e+13
8 6.65994175087e+12 1.57869606027e+30 1.85718125533e+13
8 6.66354175087e+12 1.57470963335e+30 1.85547652211e+13
8 6.66714175087e+12 1.57073284258e+30 1.85377277415e+13
8 6.67074175087e+12 1.56675629095e+30 1.85206966991e+13
8 6.67434175087e+12 1.56277987692e+30 1.85036786748e+13
8 6.67794175087e+12 1.55878702642e+30 1.84866426819e+13
8 6.68154175087e+12 1.55475127183e+30 1.8469404758e+13
8 6.68514175087e+12 1.55072553841e+30 1.84522587745e+13
8 6.68874175087e+12 1.5467404423e+30 1.84352693082e+13
8 6.69234175087e+12 1.54276403951e+30 1.84182876936e+13
8 6.69594175087e+12 1.53878759497e+30 1.84013104697e+13
8 6.69954175087e+12 1.53481089109e+30 1.83843436732e+13
8 6.70314175087e+12 1.53081479844e+30 1.83673417288e+13
8 6.70714175087e+12 1.71711972151e+30 1.83482401648e+13
8 6.71114175087e+12 1.71209968222e+30 1.8329305135e+13
8 6.71514175087e+12 1.70712338466e+30 1.83104772327e+13
8 6.71914175087e+12 1.70215006399e+30 1.82916593422e+13
8 6.72314175087e+12 1.69717669678e+30 1.82728468613e+13
8 6.72714175087e+12 1.69218681886e+30 1.82540393588e+13
