                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds 
                                      57                                      785                  1.0000000000000000E+000                  2.0000000000000000E-002                  5.0000000000000000E+009                  2.0202602043678632E+008                  5.7596827540378790E+003                  1.0132344316590454E+000                  1.0123173502173932E+000                 -1.5113464067642879E+000                  3.1060348935066984E-001                  5.9709952550457791E-006                  6.6892475065480950E-001                  2.3136476321419881E-005                  5.7240751976072694E-003                  8.5287930921241241E-003                  2.0994599496981497E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  6.5823041794771087E-001                  7.6530927338120010E-004                  3.2085402682590725E-001                  2.5315830371697599E-003                  2.0798345475335099E-003                  9.3490441350858634E-003                  2.0994599496976882E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999989740374E-001                  1.0121039705504904E+000                  9.9999999982281740E-001                  1.0119857705574893E+000                  1.0197849350849037E+004                  2.2885105513658181E+007                  9.8693843078607616E+009                  1.0134436805771265E+000                  1.0134436805771267E+000                  3.4867849786949279E-043                  2.5223359611021012E-002                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.5779074992000000E+017 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                                     logE                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  1.0000000000000000E+000                  5.3166803327612203E-003                  3.7606022794428209E+000                 -6.8095799232935716E+000                  4.7554327493173005E+000                  1.2313339024408560E+001                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                       2                  9.9999999999949996E-001                  5.3160463704257852E-003                  3.7610110336901350E+000                 -6.8067489312615530E+000                  4.7586731639649340E+000                  1.2313452017791411E+001                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                       3                  9.9999999999899991E-001                  5.3154165244478887E-003                  3.7617310746718680E+000                 -6.8018568875946475E+000                  4.7642863872771990E+000                  1.2313651352412213E+001                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                       4                  9.9999999999774991E-001                  5.3138595352298333E-003                  3.7627780947697662E+000                 -6.7950103412936818E+000                  4.7721815909355962E+000                  1.2313941861400087E+001                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                       5                  9.9999999999649980E-001                  5.3123268827457003E-003                  3.7643753001087945E+000                 -6.7850298638372468E+000                  4.7837617930307053E+000                  1.2314386414400586E+001                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       6                  9.9999999999399991E-001                  5.3093311711256844E-003                  3.7671329258226329E+000                 -6.7691523683473127E+000                  4.8024018095676357E+000                  1.2315158462556562E+001                  6.9999999999999996E-001                  2.8000000000000008E-001                  2.0000000000000018E-002 
                                       7                  9.9999999999024980E-001                  5.3049988089058859E-003                  3.7698267587609404E+000                 -6.7552939461467849E+000                  4.8189600153015864E+000                  1.2315918712440556E+001                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                       8                  9.9999999998821865E-001                  5.3027257622173104E-003                  3.7719229689420528E+000                 -6.7452715142974622E+000                  4.8310841211588746E+000                  1.2316514174432070E+001                  6.9999999999999996E-001                  2.8000000000000014E-001                  1.9999999999999907E-002 
                                       9                  9.9999999998587474E-001                  5.3001628066025744E-003                  3.7746335918720990E+000                 -6.7332958637961591E+000                  4.8457785963651885E+000                  1.2317289101503489E+001                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002 
