                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds 
                                    4082                                     5062                  2.5499999999999998E+000                  2.0000000000000000E-002                  7.7304389000598526E+008                  4.2883774849429152E+001                  3.4087706072581864E+003                  1.8931010790272692E+003                  1.2492523788678841E+002                  2.1797079398423531E+001                  3.8117268164858420E-050                  3.1603008691725652E-086                  6.4712210020604367E-030                  2.0809336507903012E-001                  5.7221229639598055E-019                  7.6643036879744131E-001                  1.6877188647763499E-003                  2.5408479871783829E+000                 -9.1575897798474086E-009                  1.3633355084146663E+000                  3.9022718741989632E-004                  6.3654814548105498E-001                  1.6827037389482033E-001                  5.8710728204235700E-003                  3.4058079013079673E-001                  4.2475880401895054E-003                  5.2976529875291911E-001                  4.7815399037275480E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5405711976324832E+000                  1.2399377109242083E+002                  2.5404894515602447E+000                  1.2374506073327240E+002                  8.7704021518690083E+006                  6.4078585580628544E+002                  1.3421618186832080E+007                  9.0645779767903514E+003                  1.0400623639403700E+003                  7.4314743372751582E+003                  9.1349563643671800E+001                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.4395835025023684E+016 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                                     logE                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  2.5408479871783829E+000                  2.0966501851133930E+000                  3.5325977767418375E+000                 -8.2211772218854193E+000                  3.1062387232417348E+000                  1.2245455450944712E+001                  6.7798336928790470E-001                  3.0187208930743381E-001                  2.0144541404661487E-002 
                                       2                  2.5408479871767953E+000                  2.0966501850857511E+000                  3.5325977778709299E+000                 -8.2211772140214645E+000                  3.1062387322732725E+000                  1.2245455451223265E+001                  6.7798336928790470E-001                  3.0187208930743381E-001                  2.0144541404661487E-002 
                                       3                  2.5408479871726981E+000                  2.0966501850144481E+000                  3.5325977813351837E+000                 -8.2211771898934760E+000                  3.1062387599836088E+000                  1.2245455452077911E+001                  6.7798336928790470E-001                  3.0187208930743381E-001                  2.0144541404661487E-002 
                                       4                  2.5408479871593532E+000                  2.0966501847821717E+000                  3.5325977918174578E+000                 -8.2211771168860981E+000                  3.1062388438305937E+000                  1.2245455454663935E+001                  6.7798336928790470E-001                  3.0187208930743381E-001                  2.0144541404661487E-002 
                                       5                  2.5408479871199230E+000                  2.0966501840958620E+000                  3.5325978113022081E+000                 -8.2211769811779902E+000                  3.1062389996876716E+000                  1.2245455459470914E+001                  6.7798336928790470E-001                  3.0187208930743381E-001                  2.0144541404661487E-002 
                                       6                  2.5408479870612535E+000                  2.0966501830746811E+000                  3.5325978346083220E+000                 -8.2211768188548593E+000                  3.1062391861114054E+000                  1.2245455465220639E+001                  6.7798336928790470E-001                  3.0187208930743381E-001                  2.0144541404661487E-002 
                                       7                  2.5408479870025835E+000                  2.0966501820535028E+000                  3.5325978695675078E+000                 -8.2211765753703308E+000                  3.1062394657468531E+000                  1.2245455473845233E+001                  6.7798336928790470E-001                  3.0187208930743381E-001                  2.0144541404661487E-002 
                                       8                  2.5408479868852445E+000                  2.0966501800111423E+000                  3.5325979280333253E+000                 -8.2211761681671067E+000                  3.1062399334089537E+000                  1.2245455488269027E+001                  6.7798336928790470E-001                  3.0187208930743381E-001                  2.0144541404661487E-002 
                                       9                  2.5408479867082261E+000                  2.0966501769300390E+000                  3.5325979983527684E+000                 -8.2211756784070964E+000                  3.1062404958855501E+000                  1.2245455505617167E+001                  6.7798336928790470E-001                  3.0187208930743381E-001                  2.0144541404661487E-002 
