                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                                     logE                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                            zbar_div_abar                           eosPC_fraction 
                                      10                  6.0799031845417451E-001                 -1.9189097073837147E+000                  3.6556776556184185E+000                 -1.2849007905942638E+000                  1.0008035210459138E+001                  1.1698764443105329E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      11                  6.0799031845416263E-001                 -1.9189097341602033E+000                  3.6575533837088088E+000                 -1.2780499308820070E+000                  1.0018114733108780E+001                  1.1701451750969220E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      12                  6.0799031845415596E-001                 -1.9189097487582774E+000                  3.6590205784604199E+000                 -1.2727234802864487E+000                  1.0025973048618775E+001                  1.1703554916890155E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      13                  6.0799031845414775E-001                 -1.9189097665369903E+000                  3.6606089755050157E+000                 -1.2669606974116234E+000                  1.0034488966200740E+001                  1.1705833000360567E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      14                  6.0799031845413964E-001                 -1.9189097840813516E+000                  3.6622833008803823E+000                 -1.2609011143577582E+000                  1.0043462158796409E+001                  1.1708235619124284E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      15                  6.0799031845413032E-001                 -1.9189098039822996E+000                  3.6637914096185367E+000                 -1.2554400549035807E+000                  1.0051561089908644E+001                  1.1710400849423010E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      16                  6.0799031845412355E-001                 -1.9189098181460975E+000                  3.6656483391481496E+000                 -1.2487635684306655E+000                  1.0061492301885451E+001                  1.1713068178106969E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      17                  6.0799031845411011E-001                 -1.9189098458890967E+000                  3.6681601409578448E+000                 -1.2397237509287893E+000                  1.0074965857384351E+001                  1.1716678481241519E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      18                  6.0799031845409535E-001                 -1.9189098756277632E+000                  3.6703592538884067E+000                 -1.2318045556913544E+000                  1.0086795745936252E+001                  1.1719841395747654E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      19                  6.0799031845408458E-001                 -1.9189098969410388E+000                  3.6722137851577714E+000                 -1.2251547481441323E+000                  1.0096757514223349E+001                  1.1722510031150442E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      20                  6.0799031845407348E-001                 -1.9189099189067120E+000                  3.6748660142580558E+000                 -1.2157074419908642E+000                  1.0110959589479238E+001                  1.1726328489951252E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      21                  6.0799031845405249E-001                 -1.9189099590270053E+000                  3.6774693380122643E+000                 -1.2063616079482804E+000                  1.0125026606441894E+001                  1.1730079363493180E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      22                  6.0799031845404050E-001                 -1.9189099814648072E+000                  3.6789648834196007E+000                 -1.2010126536658388E+000                  1.0133100381583683E+001                  1.1732235254877665E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      23                  6.0799031845403306E-001                 -1.9189099951852862E+000                  3.6800913723627375E+000                 -1.1969960844838790E+000                  1.0139174849834191E+001                  1.1733859668058376E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      24                  6.0799031845402562E-001                 -1.9189100087794582E+000                  3.6813081671479102E+000                 -1.1926633104723490E+000                  1.0145737297851740E+001                  1.1735614849128186E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      25                  6.0799031845401685E-001                 -1.9189100248273407E+000                  3.6826093246488347E+000                 -1.1880297857603876E+000                  1.0152764647154402E+001                  1.1737492369337728E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      26                  6.0799031845400797E-001                 -1.9189100407049184E+000                  3.6838886022405060E+000                 -1.1834769027665748E+000                  1.0159680095720582E+001                  1.1739338932234190E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      27                  6.0799031845399909E-001                 -1.9189100564169173E+000                  3.6851662754168930E+000                 -1.1789328156887036E+000                  1.0166592669724050E+001                  1.1741183753136603E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      28                  6.0799031845398999E-001                 -1.9189100724512667E+000                  3.6864417326823902E+000                 -1.1743983273091176E+000                  1.0173500793238784E+001                  1.1743025916179027E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      29                  6.0799031845398088E-001                 -1.9189100883190731E+000                  3.6877339068753199E+000                 -1.1698077949971464E+000                  1.0180505158122452E+001                  1.1744892719881097E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      30                  6.0799031845397122E-001                 -1.9189101049716151E+000                  3.6890410110438911E+000                 -1.1651652095469098E+000                  1.0187599441144760E+001                  1.1746781565344858E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      31                  6.0799031845396156E-001                 -1.9189101214470914E+000                  3.6904173533207332E+000                 -1.1602820159769009E+000                  1.0195074021864126E+001                  1.1748770886610320E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      32                  6.0799031845395057E-001                 -1.9189101400656812E+000                  3.6917914928885720E+000                 -1.1554038168016796E+000                  1.0202551648333770E+001                  1.1750757449985345E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      33                  6.0799031845394047E-001                 -1.9189101567886715E+000                  3.6931508973137559E+000                 -1.1505848791936695E+000                  1.0209951662014110E+001                  1.1752722994022083E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      34                  6.0799031845392926E-001                 -1.9189101752295350E+000                  3.6945574442947184E+000                 -1.1455989968736762E+000                  1.0217619941687701E+001                  1.1754756987484139E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      35                  6.0799031845391804E-001                 -1.9189101934599051E+000                  3.6959380990511224E+000                 -1.1407077778328651E+000                  1.0225155170707781E+001                  1.1756753748076228E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      36                  6.0799031845390683E-001                 -1.9189102114861092E+000                  3.6972938478699744E+000                 -1.1359078856913940E+000                  1.0232561887514262E+001                  1.1758714649560346E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      37                  6.0799031845389562E-001                 -1.9189102293141851E+000                  3.6992831642044512E+000                 -1.1289018393932142E+000                  1.0243403307627728E+001                  1.1761591889511751E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      38                  6.0799031845387341E-001                 -1.9189102642181937E+000                  3.7018436090746309E+000                 -1.1198581442562883E+000                  1.0257426052166959E+001                  1.1765296041814414E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      39                  6.0799031845385110E-001                 -1.9189102984028894E+000                  3.7040122766364507E+000                 -1.1121977741897229E+000                  1.0269335195615232E+001                  1.1768434270953254E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      40                  6.0799031845383444E-001                 -1.9189103235931519E+000                  3.7056759242530743E+000                 -1.1063385569279478E+000                  1.0278468535900416E+001                  1.1770842237298234E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      41                  6.0799031845382046E-001                 -1.9189103443037352E+000                  3.7071592860570237E+000                 -1.1011285665719432E+000                  1.0286608120115618E+001                  1.1772989718717412E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      42                  6.0799031845380669E-001                 -1.9189103647673518E+000                  3.7090841463243693E+000                 -1.0944020283573095E+000                  1.0297146445379262E+001                  1.1775776916279511E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      43                  6.0799031845378371E-001                 -1.9189103979269846E+000                  3.7110230038266221E+000                 -1.0876080037255926E+000                  1.0307808266988486E+001                  1.1778585731951964E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      44                  6.0799031845376850E-001                 -1.9189104196902740E+000                  3.7133023403620964E+000                 -1.0797022834957610E+000                  1.0320266281785983E+001                  1.1781888211815033E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      45                  6.0799031845373785E-001                 -1.9189104624316882E+000                  3.7155025777037571E+000                 -1.0720285462881900E+000                  1.0332376878062943E+001                  1.1785078006248161E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      46                  6.0799031845372264E-001                 -1.9189104834281088E+000                  3.7173013384665370E+000                 -1.0658180825816603E+000                  1.0342217298112388E+001                  1.1787685756869307E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      47                  6.0799031845369977E-001                 -1.9189105144755729E+000                  3.7193942434453295E+000                 -1.0586006434624915E+000                  1.0353680043808170E+001                  1.1790720605106563E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      48                  6.0799031845367713E-001                 -1.9189105446955512E+000                  3.7214246548539944E+000                 -1.0516253393426291E+000                  1.0364790698667194E+001                  1.1793665107262035E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      49                  6.0799031845365448E-001                 -1.9189105744340433E+000                  3.7234060715837733E+000                 -1.0448433792301821E+000                  1.0375624186209063E+001                  1.1796538723095919E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      50                  6.0799031845363172E-001                 -1.9189106037117503E+000                  3.7250994507517636E+000                 -1.0390585421136487E+000                  1.0384886755266731E+001                  1.1798994834123256E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      51                  6.0799031845361473E-001                 -1.9189106253794881E+000                  3.7265253083737342E+000                 -1.0342084966020555E+000                  1.0392671840032596E+001                  1.1801062859041615E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      52                  6.0799031845359774E-001                 -1.9189106468065960E+000                  3.7281599175469742E+000                 -1.0286712687353368E+000                  1.0401581498329421E+001                  1.1803433559584919E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      53                  6.0799031845357498E-001                 -1.9189106750141325E+000                  3.7299867709876078E+000                 -1.0224927082604287E+000                  1.0411545059470505E+001                  1.1806083283300223E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      54                  6.0799031845355234E-001                 -1.9189107028232182E+000                  3.7322056429297885E+000                 -1.0150331119679064E+000                  1.0423614304144472E+001                  1.1809301298923737E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      55                  6.0799031845351870E-001                 -1.9189107434148642E+000                  3.7341338138352427E+000                 -1.0085298787481594E+000                  1.0434154851322077E+001                  1.1812098623251586E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      56                  6.0799031845350182E-001                 -1.9189107634090401E+000                  3.7360382516676740E+000                 -1.0021754347846696E+000                  1.0444495968807029E+001                  1.1814860583817232E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      57                  6.0799031845346796E-001                 -1.9189108031091968E+000                  3.7385250181844314E+000                 -9.9387102928429172E-001                  1.0458042036860771E+001                  1.1818467944899819E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      58                  6.0799031845343354E-001                 -1.9189108426316195E+000                  3.7403518418371746E+000                 -9.8776380005129905E-001                  1.0468026709457462E+001                  1.1821118753959821E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      59                  6.0799031845341622E-001                 -1.9189108622584283E+000                  3.7421568582056048E+000                 -9.8178776200812712E-001                  1.0477833602781292E+001                  1.1823737220057668E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      60                  6.0799031845338147E-001                 -1.9189109009756113E+000                  3.7444931443994802E+000                 -9.7404001884004665E-001                  1.0490574213442349E+001                  1.1827127859051831E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      61                  6.0799031845334683E-001                 -1.9189109390082206E+000                  3.7462582833272982E+000                 -9.6817951953721559E-001                  1.0500232052435592E+001                  1.1829690868648530E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      62                  6.0799031845332752E-001                 -1.9189109598578229E+000                  3.7481169667453504E+000                 -9.6206315074805127E-001                  1.0510347928011779E+001                  1.1832389446834730E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      63                  6.0799031845328899E-001                 -1.9189110009738839E+000                  3.7507193540806338E+000                 -9.5349337193384809E-001                  1.0524555929636474E+001                  1.1836170038868330E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      64                  6.0799031845324403E-001                 -1.9189110480053642E+000                  3.7528459834461461E+000                 -9.4647057672660995E-001                  1.0536225371896542E+001                  1.1839261945577690E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      65                  6.0799031845321838E-001                 -1.9189110744494098E+000                  3.7543612283857950E+000                 -9.4149429843615129E-001                  1.0544519527388513E+001                  1.1841465196131256E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      66                  6.0799031845319274E-001                 -1.9189111005921871E+000                  3.7565885333411111E+000                 -9.3422766687954073E-001                  1.0556671117093904E+001                  1.1844703767833625E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      67                  6.0799031845314144E-001                 -1.9189111520101876E+000                  3.7587374123618216E+000                 -9.2716876842260931E-001                  1.0568491943930812E+001                  1.1847831252153206E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      68                  6.0799031845311580E-001                 -1.9189111773047054E+000                  3.7608442551149954E+000                 -9.2032758844611839E-001                  1.0579999535736832E+001                  1.1850896147609181E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      69                  6.0799031845306439E-001                 -1.9189112271031004E+000                  3.7632032854511519E+000                 -9.1264037404482412E-001                  1.0592956834359061E+001                  1.1854329930264161E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      70                  6.0799031845302653E-001                 -1.9189112631717866E+000                  3.7651556568462015E+000                 -9.0631338408623252E-001                  1.0603658841096156E+001                  1.1857171387025931E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      71                  6.0799031845298868E-001                 -1.9189112987188273E+000                  3.7670617839910210E+000                 -9.0015612359372910E-001                  1.0614103459364511E+001                  1.1859945519598677E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      72                  6.0799031845295071E-001                 -1.9189113337654591E+000                  3.7689241826773130E+000                 -8.9416042875547563E-001                  1.0624302779619907E+001                  1.1862655938457932E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      73                  6.0799031845291296E-001                 -1.9189113683315842E+000                  3.7707451578556110E+000                 -8.8831869052425338E-001                  1.0634268059932786E+001                  1.1865305963458283E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      74                  6.0799031845287499E-001                 -1.9189114024358782E+000                  3.7725268216084364E+000                 -8.8262380520948436E-001                  1.0644009800686284E+001                  1.1867898639935568E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      75                  6.0799031845283713E-001                 -1.9189114360958905E+000                  3.7742711100536521E+000                 -8.7706913069345394E-001                  1.0653537811078603E+001                  1.1870436757813097E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      76                  6.0799031845279927E-001                 -1.9189114693281379E+000                  3.7759797990609316E+000                 -8.7164844745391390E-001                  1.0662861268485559E+001                  1.1872922872017805E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      77                  6.0799031845276141E-001                 -1.9189115021481793E+000                  3.7780722009991901E+000                 -8.6505476062140618E-001                  1.0674240985541038E+001                  1.1875966260496144E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      78                  6.0799031845270457E-001                 -1.9189115506364636E+000                  3.7805120271615831E+000                 -8.5738863027781120E-001                  1.0687514376034954E+001                  1.1879515170134432E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      79                  6.0799031845264773E-001                 -1.9189115982763618E+000                  3.7824895910577596E+000                 -8.5119440667359147E-001                  1.0698273828973814E+001                  1.1882391773321579E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      80                  6.0799031845260987E-001                 -1.9189116295865334E+000                  3.7845895968476713E+000                 -8.4468406520933792E-001                  1.0709630112636633E+001                  1.1885444334103061E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      81                  6.0799031845254525E-001                 -1.9189116822294907E+000                  3.7864087667063875E+000                 -8.3903080335899205E-001                  1.0719511455231277E+001                  1.1888090232721085E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      82                  6.0799031845251850E-001                 -1.9189117037462116E+000                  3.7881384174245523E+000                 -8.3372213414037644E-001                  1.0728830226814303E+001                  1.1890603505949221E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
                                      83                  6.0799031845245710E-001                 -1.9189117524743822E+000                  3.7904832760498146E+000                 -8.2653420517881637E-001                  1.0741482852792805E+001                  1.1894011652274665E+001                  6.8851721887623452E-001                  2.9101404037929623E-001                  2.0468740744469249E-002                  8.4425361784540665E-001                  0.0000000000000000E+000 
