                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      1.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27 
                                star_age                                star_mass                                    log_R                                   log_LH                                  log_LHe                                 log_Teff                               luminosity                                    log_L                                    log_g                             he_core_mass                              c_core_mass                              o_core_mass                          v_wind_Km_per_s                           shock_velocity                          log_surf_cell_P                   log_surf_cell_pressure                    log_surf_cell_density                log_surf_cell_temperature                          surf_avg_logRho                              surface_c12                              surface_c13                              surface_o16                               center_c12                               center_c13                                       pp                                      cno                                 tri_alfa 
                 2.8000000000000000E+002                  6.0799031845424589E-001                 -1.8876817765240990E+000                 -2.8459514229270599E+000                 -3.4995397800528892E+001                  4.2317298397095291E+000                  1.2736149048601304E-002                 -1.8949618671153325E+000                  7.9971495701495607E+000                  6.0786166948682041E-001                  5.8196263546424720E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8385997687805116E+000                  7.8385997687805116E+000                 -4.4331948406808870E+000                  4.3309124806598014E+000                  0.0000000000000000E+000                  3.9372126733783848E-004                  0.0000000000000000E+000                  9.0218948370859881E-003                  3.3226509926511483E-001                  0.0000000000000000E+000                 -2.8460727531076797E+000                 -6.3998275537886586E+000                 -3.4995397800528892E+001 
                 1.8299084800000001E+003                  6.0799031845424589E-001                 -1.8879498325055120E+000                 -2.8481708999692450E+000                 -3.4995532810197886E+001                  4.2239078116549358E+000                  1.1836243980781922E-002                 -1.9267860912965347E+000                  7.9976856821123867E+000                  6.0786166948682052E-001                  5.8196263546424742E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8396707822358893E+000                  7.8396707822358893E+000                 -4.4135134862599372E+000                  4.3218804903017869E+000                  0.0000000000000000E+000                  3.9372126733783821E-004                  0.0000000000000000E+000                  9.0218948370859847E-003                  3.3175983778206625E-001                  0.0000000000000000E+000                 -2.8482893103282105E+000                 -6.4126247174066009E+000                 -3.4995532810197886E+001 
                 1.2991666640442618E+004                  6.0799031845424589E-001                 -1.8882086926278132E+000                 -2.8612466223873563E+000                 -3.4996482565266966E+001                  4.2176483622921284E+000                  1.1159850866916036E-002                 -1.9523416089923638E+000                  7.9982034023569897E+000                  6.0786166948682052E-001                  5.8196263546424742E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8407053109552374E+000                  7.8407053109552374E+000                 -4.3980059927017718E+000                  4.3148461377795808E+000                  0.0000000000000000E+000                  3.9372126733783799E-004                  0.0000000000000000E+000                  9.0218948370859847E-003                  3.3102538878298471E-001                  0.0000000000000000E+000                 -2.8613609284765373E+000                 -6.4410187192365322E+000                 -3.4996482565266966E+001 
                 8.2102331180475565E+004                  6.0799031845424589E-001                 -1.8885576267251416E+000                 -2.8957495969017089E+000                 -3.4999686528262359E+001                  4.2109593415490210E+000                  1.0476215895170577E-002                 -1.9797955601594519E+000                  7.9989012705516460E+000                  6.0786166948682052E-001                  5.8196263546424754E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8421001224377873E+000                  7.8421001224377873E+000                 -4.3815421578651588E+000                  4.3075077284450138E+000                  0.0000000000000000E+000                  3.9372126733783804E-004                  0.0000000000000000E+000                  9.0218948370859847E-003                  3.3005078644986124E-001                  0.0000000000000000E+000                 -2.8958583155497362E+000                 -6.4972842233109569E+000                 -3.4999686528262359E+001 
                 5.1001734998926555E+005                  6.0799031845424589E-001                 -1.8888196812497819E+000                 -2.9128094893312362E+000                 -3.5015514102015835E+001                  4.2064048070096121E+000                  1.0033724970758323E-002                 -1.9985378073663709E+000                  7.9994253796009271E+000                  6.0786166948682041E-001                  5.8196263546424742E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8431477412381341E+000                  7.8431477412381341E+000                 -4.3705038173887196E+000                  4.3026102510777031E+000                  0.0000000000000000E+000                  3.9372126733783788E-004                  0.0000000000000000E+000                  9.0218948370859847E-003                  3.2903881305600280E-001                  0.0000000000000000E+000                 -2.9129111204244889E+000                 -6.5436180178467040E+000                 -3.5015514102015835E+001 
                 3.1595543576396308E+006                  6.0799031845424589E-001                 -1.8890326192154456E+000                 -2.9112108286428291E+000                 -3.5154157829867970E+001                  4.2040584376442753E+000                  9.8095896201241817E-003                 -2.0083491607590420E+000                  7.9998512555322545E+000                  6.0786166948682041E-001                  5.8196263546424742E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8439991853179993E+000                  7.8439991853179993E+000                 -4.3645672269003786E+000                  4.3001185189556086E+000                  0.0000000000000000E+000                  3.9372126733783783E-004                  0.0000000000000000E+000                  9.0218948370859847E-003                  3.2873787114336039E-001                  0.0000000000000000E+000                 -2.9113044959469603E+000                 -6.5774539519119699E+000                 -3.5154157829867970E+001 
                 1.9534627315698851E+007                  6.0799031845424589E-001                 -1.8900997524767620E+000                 -2.9394917230162152E+000                 -3.5925578100849293E+001                  4.1925250927885305E+000                  8.7777497129162309E-003                 -2.0566168067046542E+000                  8.0019855220548859E+000                  6.0786166948682041E-001                  5.8196263546424742E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8482663044405925E+000                  7.8482663044405925E+000                 -4.3362599420216350E+000                  4.2881574936783817E+000                  0.0000000000000000E+000                  3.9372126733783783E-004                  0.0000000000000000E+000                  9.0218948370859847E-003                  3.2868355289354495E-001                  0.0000000000000000E+000                 -2.9395596457480275E+000                 -6.7452948505833339E+000                 -3.5925578100849293E+001 
                 6.3915701052673541E+007                  6.0799031845424589E-001                 -1.8921302389863714E+000                 -3.0139253110908086E+000                 -3.7759342250544158E+001                  4.1649347446204015E+000                  6.7446718951375897E-003                 -2.1710391723963904E+000                  8.0060464950741057E+000                  6.0786166948682041E-001                  5.8196263546424742E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8563915319775504E+000                  7.8563915319775504E+000                 -4.3168454661323175E+000                  4.2826675571854524E+000                  0.0000000000000000E+000                  3.9372126733783767E-004                  0.0000000000000000E+000                  9.0218948370859847E-003                  3.2867614349224178E-001                  0.0000000000000000E+000                 -3.0139563277586401E+000                 -7.1601299915737497E+000                 -3.7759342250544158E+001 
                 1.2529974253577170E+008                  6.0799031845424589E-001                 -1.8938919816155380E+000                 -3.1089156242451623E+000                 -3.9914616878848037E+001                  4.1322287614743916E+000                  4.9500935862251752E-003                 -2.3053865902387609E+000                  8.0095699803324383E+000                  6.0786166948682041E-001                  5.8196263546424742E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8634667525917692E+000                  7.8634667525917692E+000                 -4.3598483694650465E+000                  4.3084104218187056E+000                  0.0000000000000000E+000                  3.9372126733783750E-004                  0.0000000000000000E+000                  9.0218948370859847E-003                  3.2867454204913737E-001                  0.0000000000000000E+000                 -3.1089271901420581E+000                 -7.6835264020089342E+000                 -3.9914616878848037E+001 
