                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds 
                                    1000                                     1950                  4.5000000000000001E-001                  2.0000000000000000E-002                  7.6087304986420012E+008                  6.2939923910229038E+002                  3.9236904645984237E+003                  3.0546205498019344E+003                  1.1976998436863012E+002                  1.7030214448440802E+001                  1.0000000000000595E-099                  1.0000466057857428E-099                  5.9894276135150536E-028                  3.7375937473715165E-001                  1.0001087468330187E-099                  6.0428765477187274E-001                  1.7458282637536245E-002                  4.2543652493210091E+000                  5.0000000000000009E-009                  2.7009303322017644E+000                  2.6945800666885593E-004                  9.0966524842122365E-001                  2.5393475013036759E-001                  5.3814159010539212E-003                  3.5396900127689679E-001                  1.4015027480733537E-002                  6.1824736415985626E-001                  5.7325734129643746E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2542068973231206E+000                  1.1908186484234098E+002                  4.2541712171475092E+000                  1.1894856380518365E+002                  6.3626520588758951E+006                  1.1612983851940289E+003                  1.3927639063375212E+007                  2.9118021675709292E+003                  1.6486083449563384E+003                  9.1615905792759202E+002                  1.9069319691380775E+002                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.4011745826397940E+016 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                                     logE                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  4.2543652493210091E+000                  2.0783479928749018E+000                  3.5936947399894734E+000                 -8.3520578035129116E+000                  3.0651382771088689E+000                  1.2297195247044918E+001                  7.4295343232158728E-001                  2.4290923114757798E-001                  1.4137336530834710E-002 
                                       2                  4.2543652493188819E+000                  2.0783479928181112E+000                  3.5936947438679541E+000                 -8.3520577763344299E+000                  3.0651383081696109E+000                  1.2297195247830198E+001                  7.4295343232158662E-001                  2.4290923114757856E-001                  1.4137336530834821E-002 
                                       3                  4.2543652493120350E+000                  2.0783479926353134E+000                  3.5936947565987074E+000                 -8.3520576871236010E+000                  3.0651384101236001E+000                  1.2297195250407812E+001                  7.4295343232158584E-001                  2.4290923114757931E-001                  1.4137336530834821E-002 
                                       4                  4.2543652492894255E+000                  2.0783479920316843E+000                  3.5936947808715400E+000                 -8.3520575170317137E+000                  3.0651386045119766E+000                  1.2297195255322364E+001                  7.4295343232158506E-001                  2.4290923114758017E-001                  1.4137336530834821E-002 
                                       5                  4.2543652492558728E+000                  2.0783479911358920E+000                  3.5936948098739783E+000                 -8.3520573137973244E+000                  3.0651388367770704E+000                  1.2297195261194526E+001                  7.4295343232158384E-001                  2.4290923114758134E-001                  1.4137336530834821E-002 
                                       6                  4.2543652492223201E+000                  2.0783479902401014E+000                  3.5936948537421620E+000                 -8.3520570063917248E+000                  3.0651391880936085E+000                  1.2297195270076577E+001                  7.4295343232158206E-001                  2.4290923114758303E-001                  1.4137336530834932E-002 
                                       7                  4.2543652491543709E+000                  2.0783479884260005E+000                  3.5936949124761295E+000                 -8.3520565948152363E+000                  3.0651396584613089E+000                  1.2297195281968525E+001                  7.4295343232158062E-001                  2.4290923114758448E-001                  1.4137336530834932E-002 
                                       8                  4.2543652490864208E+000                  2.0783479866119050E+000                  3.5936950142057462E+000                 -8.3520558819499335E+000                  3.0651404731553793E+000                  1.2297195302565866E+001                  7.4295343232157851E-001                  2.4290923114758650E-001                  1.4137336530835043E-002 
                                       9                  4.2543652489189885E+000                  2.0783479821418349E+000                  3.5936952181861535E+000                 -8.3520544525753770E+000                  3.0651421067091627E+000                  1.2297195343866090E+001                  7.4295343232157707E-001                  2.4290923114758789E-001                  1.4137336530835043E-002 
                                      10                  4.2543652486144516E+000                  2.0783479740114346E+000                  3.5936956112450251E+000                 -8.3520516982798743E+000                  3.0651452544466746E+000                  1.2297195423449379E+001                  7.4295343232157562E-001                  2.4290923114758931E-001                  1.4137336530835043E-002 
