                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds 
                                     673                                     1031                  9.0000000000000000E+001                  2.0000000000000000E-002                  1.1470591285210645E+006                  3.3323922998291629E+004                  4.2512553139277159E+004                  1.3106422897887584E+006                  2.1133262589518317E+001                 -7.5274238528230519E+000                  4.9620550103446326E-001                  4.8724072811412785E-009                  4.8429023319309222E-001                  1.9069029833206847E-004                  1.2063717051632446E-002                  1.0600686759351726E-003                  2.0994604783337724E-003                  9.0000000000000000E+001                  0.0000000000000000E+000                  4.9090461412266862E+001                  5.0021349626054590E-004                  3.9142637250746880E+001                  7.1151017888304302E-002                  8.8264379834673401E-001                  2.5552566858663134E-001                  1.8895144305004807E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.9999999820617006E+001                  2.0871230999763132E+001                  8.9999998330541715E+001                  2.0442278396024427E+001                  1.0253264026796994E+005                  6.8645778004493804E+003                  6.8668622019289236E+005                  1.3126300850511978E+006                  1.3126300850511973E+006                  1.8403899883097474E-024                  8.9396066290486604E+004                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.6199064018384086E+013 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                                     logE                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  9.0000000000000000E+001                  1.3249665493592351E+000                  4.6286114480765708E+000                 -9.7067681318804429E+000                  3.9713217817671165E+000                  1.4177339290576528E+001                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       2                  8.9999999999955008E+001                  1.3249615999764848E+000                  4.6288750824170295E+000                 -9.7049333295906646E+000                  3.9725011121842764E+000                  1.4176702269412159E+001                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       3                  8.9999999999874049E+001                  1.3249527326173189E+000                  4.6292132474842100E+000                 -9.7025937776620346E+000                  3.9740125598209839E+000                  1.4175897193622628E+001                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       4                  8.9999999999793090E+001                  1.3249439123595170E+000                  4.6297168450422781E+000                 -9.6991497837424561E+000                  3.9762593881515431E+000                  1.4174732510068139E+001                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       5                  8.9999999999632323E+001                  1.3249265344577590E+000                  4.6303838125550119E+000                 -9.6946375823618940E+000                  3.9792305744311416E+000                  1.4173232246375596E+001                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       6                  8.9999999999471569E+001                  1.3249093341188700E+000                  4.6313492061071662E+000                 -9.6882453262024022E+000                  3.9835170095380690E+000                  1.4171179072431730E+001                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       7                  8.9999999999164643E+001                  1.3248769713477992E+000                  4.6334411742478379E+000                 -9.6749157930963410E+000                  3.9927513726647859E+000                  1.4167173925604446E+001                  7.0000000000000007E-001                  2.7999999999999997E-001                  2.0000000000000018E-002 
                                       8                  8.9999999998448516E+001                  1.3248037139682320E+000                  4.6370268776552690E+000                 -9.6532101108148431E+000                  4.0084640076793905E+000                  1.4161280923359968E+001                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002 
                                       9                  8.9999999997374317E+001                  1.3246991207014249E+000                  4.6411146528921980E+000                 -9.6297140188378272E+000                  4.0262523965693573E+000                  1.4155625738221927E+001                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002 
