                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds 
                                   90900                                     3207                  1.8000000000000000E+000                  1.0000000000000000E-002                  1.5254033586524808E+009                  1.2834534978899631E-005                  3.3790245947315420E+003                  2.9938861061311181E+004                  5.0558451988419614E+002                  4.1934317110341908E+001                  1.0000000000009793E-099                  1.0277844671392624E-099                  8.4757786240375284E-036                  2.4840129343987344E-001                  1.0648304260103993E-099                  7.3955214620082976E-001                  9.7237882803083882E-003                  1.8000000000000000E+000                  0.0000000000000000E+000                  8.0333672267413458E-001                  4.4003974943980306E-004                  3.4876361262177613E-001                  2.4919053633576849E-001                  1.4949913107642993E-003                  3.8199787989742973E-001                  1.0812113623105456E-002                  6.0749611907768808E-001                  5.7901375669632660E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7838900114284082E+000                  4.8112469613628144E+002                  1.7716494238034008E+000                  4.6959042549249455E+002                  8.4837521285001069E+007                  5.0245307243928243E+000                  6.0122527584259701E+005                  7.0699854374147821E+006                  3.0738614151218130E-001                  6.7884541059347838E+006                  1.2807625677164911E+001                  5.0000000000000000E+001                  1.0000000000000000E+003                  4.8138907978452336E+016 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  1.8000000000000000E+000                  2.7037937681386599E+000                  3.5287913528703960E+000                 -9.2201731654317349E+000                  2.1036907295876390E+000                  6.7367073261732224E-001                  2.8281554580499146E-001                  4.3513721577686293E-002 
                                       2                  1.7999999999986500E+000                  2.7037937681351236E+000                  3.5287913529057939E+000                 -9.2201731651840966E+000                  2.1036907298704572E+000                  6.7367073261732224E-001                  2.8281554580499146E-001                  4.3513721577686293E-002 
                                       3                  1.7999999999932985E+000                  2.7037937681211028E+000                  3.5287913530278847E+000                 -9.2201731643299709E+000                  2.1036907308459205E+000                  6.7367073261732224E-001                  2.8281554580499146E-001                  4.3513721577686293E-002 
                                       4                  1.7999999999755354E+000                  2.7037937680745685E+000                  3.5287913533568105E+000                 -9.2201731620288694E+000                  2.1036907334739183E+000                  6.7367073261732224E-001                  2.8281554580499146E-001                  4.3513721577686293E-002 
                                       5                  1.7999999999310252E+000                  2.7037937679579649E+000                  3.5287913544059650E+000                 -9.2201731546891832E+000                  2.1036907418562873E+000                  6.7367073261732224E-001                  2.8281554580499146E-001                  4.3513721577686293E-002 
                                       6                  1.7999999997769072E+000                  2.7037937675542190E+000                  3.5287913570534104E+000                 -9.2201731361681585E+000                  2.1036907630084247E+000                  6.7367073261732224E-001                  2.8281554580499146E-001                  4.3513721577686293E-002 
                                       7                  1.7999999994298046E+000                  2.7037937666449103E+000                  3.5287913612652648E+000                 -9.2201731067028216E+000                  2.1036907966596332E+000                  6.7367073261732224E-001                  2.8281554580499146E-001                  4.3513721577686293E-002 
                                       8                  1.7999999989795088E+000                  2.7037937654652602E+000                  3.5287913681713321E+000                 -9.2201730583892854E+000                  2.1036908518366326E+000                  6.7367073261732224E-001                  2.8281554580499146E-001                  4.3513721577686293E-002 
                                       9                  1.7999999981223316E+000                  2.7037937632196996E+000                  3.5287913815105298E+000                 -9.2201729650708035E+000                  2.1036909584120220E+000                  6.7367073261732224E-001                  2.8281554580499146E-001                  4.3513721577686293E-002 
                                      10                  1.7999999964541000E+000                  2.7037937588494061E+000                  3.5287914056290344E+000                 -9.2201727963423927E+000                  2.1036911511101497E+000                  6.7367073261732224E-001                  2.8281554580499146E-001                  4.3513721577686293E-002 
                                      11                  1.7999999935561590E+000                  2.7037937512576233E+000                  3.5287914470940467E+000                 -9.2201725062612834E+000                  2.1036914824004724E+000                  6.7367073261732224E-001                  2.8281554580499146E-001                  4.3513721577686293E-002 
                                      12                  1.7999999886038438E+000                  2.7037937382839750E+000                  3.5287915179965053E+000                 -9.2201720102419387E+000                  2.1036920488848772E+000                  6.7367073261732224E-001                  2.8281554580499146E-001                  4.3513721577686293E-002 
                                      13                  1.7999999801327311E+000                  2.7037937160921031E+000                  3.5287916394443402E+000                 -9.2201711606184311E+000                  2.1036930192070087E+000                  6.7367073261732224E-001                  2.8281554580499146E-001                  4.3513721577686293E-002 
                                      14                  1.7999999656110315E+000                  2.7037936780495091E+000                  3.5287918478254974E+000                 -9.2201697028309635E+000                  2.1036946840901427E+000                  6.7367073261732224E-001                  2.8281554580499146E-001                  4.3513721577686293E-002 
                                      15                  1.7999999406814522E+000                  2.7037936127415176E+000                  3.5287922059568864E+000                 -9.2201671974344173E+000                  2.1036975454088145E+000                  6.7367073261732224E-001                  2.8281554580499146E-001                  4.3513721577686293E-002 
                                      16                  1.7999998978085534E+000                  2.7037935004280076E+000                  3.5287928227587031E+000                 -9.2201628824737796E+000                  2.1037024733663898E+000                  6.7367073261732224E-001                  2.8281554580499146E-001                  4.3513721577686293E-002 
                                      17                  1.7999998239064847E+000                  2.7037933068295543E+000                  3.5287938878336327E+000                 -9.2201554316144243E+000                  2.1037109827307794E+000                  6.7367073261732224E-001                  2.8281554580499146E-001                  4.3513721577686293E-002 
                                      18                  1.7999996961642863E+000                  2.7037929721932796E+000                  3.5287957323800345E+000                 -9.2201425281255460E+000                  2.1037257193887764E+000                  6.7367073261732224E-001                  2.8281554580499146E-001                  4.3513721577686293E-002 
                                      19                  1.7999994746873140E+000                  2.7037923920227316E+000                  3.5287989363723553E+000                 -9.2201201154323140E+000                  2.1037513163142063E+000                  6.7367073261732224E-001                  2.8281554580499146E-001                  4.3513721577686293E-002 
                                      20                  1.7999990895609781E+000                  2.7037913832106155E+000                  3.5288045166384401E+000                 -9.2200810824788793E+000                  2.1037958951253128E+000                  6.7367073261732224E-001                  2.8281554580499146E-001                  4.3513721577686293E-002 
                                      21                  1.7999984181700477E+000                  2.7037896246892075E+000                  3.5288142584991369E+000                 -9.2200129470568015E+000                  2.1038737123602376E+000                  6.7367073261732224E-001                  2.8281554580499146E-001                  4.3513721577686293E-002 
                                      22                  1.7999972450627666E+000                  2.7037865524924221E+000                  3.5288313139020531E+000                 -9.2198936819141863E+000                  2.1040099278432107E+000                  6.7367073261732224E-001                  2.8281554580499146E-001                  4.3513721577686293E-002 
