                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      4.5000000000000001E-001      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27 
                                star_age                                star_mass                                    log_R                                   log_LH                                  log_LHe                                 log_Teff                               luminosity                                    log_L                                    log_g                             he_core_mass                              c_core_mass                              o_core_mass                          v_wind_Km_per_s                           shock_velocity                          log_surf_cell_P                   log_surf_cell_pressure                    log_surf_cell_density                log_surf_cell_temperature                          surf_avg_logRho                              surface_c12                              surface_c13                              surface_o16                               center_c12                               center_c13                                       pp                                      cno                                 tri_alfa 
                 1.3641610534419411E+008                  1.1320805267209708E+000                  2.3067761439917903E-002                  3.2174935799780452E-002                 -4.6221889202280479E+001                  3.7633308175444160E+000                  1.1296427520031791E+000                  5.2941120152246723E-002                  4.4456311505540187E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7927699986083674E+000                  4.7927699986083674E+000                 -6.7957097822261838E+000                  3.7635354781016890E+000                  0.0000000000000000E+000                  2.3225343780541446E-003                  0.0000000000000000E+000                  6.1730191465391316E-003                  1.3856093402240676E-004                  0.0000000000000000E+000                 -1.0018922651781437E-002                 -1.0012862706270031E+000                 -4.6221889202280479E+001 
                 1.6867706087961769E+008                  1.2933853043980890E+000                  1.0857102088439106E-001                  3.0927505522357940E-001                 -4.3889778011448882E+001                  3.7898730412813824E+000                  2.1385358446168419E+000                  3.3011653398905949E-001                  4.3324752337764894E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5771895501447339E+000                  4.5771895501447339E+000                 -7.0380533399635121E+000                  3.7900727966179697E+000                  0.0000000000000000E+000                  2.3225272119698965E-003                  0.0000000000000000E+000                  6.1729987356206727E-003                  1.9787343703623449E-005                  0.0000000000000000E+000                  2.6712163744609929E-001                 -7.2458270692193349E-001                 -4.3889778011448882E+001 
                 2.0474738726585907E+008                  1.4737369363292963E+000                  1.7993572516279516E-001                  5.7783660099302991E-001                 -4.1507781520311973E+001                  3.8193612815183808E+000                  3.8976146902723099E+000                  5.9079890349386088E-001                  4.2464378714839830E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3291261878034080E+000                  4.3291261878034080E+000                 -7.3161730804248526E+000                  3.8196005377038897E+000                  0.0000000000000000E+000                  2.3225272119698965E-003                  0.0000000000000000E+000                  6.1729987356206727E-003                  2.2701490154177075E-005                  0.0000000000000000E+000                  5.2709413661544047E-001                 -3.7970038630301273E-001                 -4.1507781520311973E+001 
                 2.4435491707712451E+008                  1.6717745853856241E+000                  2.1072787304050114E-001                  8.1709373944864649E-001                 -3.9778535277075143E+001                  3.8621090744917517E+000                  6.6584688315452079E+000                  8.2337437114275724E-001                  4.2396113260554440E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0292122184208932E+000                  4.0292122184208932E+000                 -7.6617395482280140E+000                  3.8625866026901390E+000                  0.0000000000000000E+000                  2.3225272119698974E-003                  0.0000000000000000E+000                  6.1729987356206745E-003                  2.5788029058650842E-005                  0.0000000000000000E+000                  7.1553097295191725E-001                  1.3625174796304013E-001                 -3.9778535277075143E+001 
                 2.9197959402960986E+008                  1.9098979701480507E+000                  2.3222004827764881E-001                  1.0562686645364361E+000                 -3.8485667034820402E+001                  3.9101938997200207E+000                  1.1447167101364093E+001                  1.0586980225301286E+000                  4.2544594240085640E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5892883743770345E+000                  3.5892883743770345E+000                 -8.1670455835381013E+000                  3.9116571239786708E+000                  0.0000000000000000E+000                  2.3225272119698969E-003                  0.0000000000000000E+000                  6.1729987356206736E-003                  3.0130565195015387E-005                  0.0000000000000000E+000                  8.4602104212431273E-001                  6.4032436714265684E-001                 -3.8485667034820402E+001 
                 3.4534894305389953E+008                  2.1767447152694985E+000                  2.6312968868296582E-001                  1.2862411292320783E+000                 -3.7530057447986167E+001                  3.9518341200391252E+000                  1.9367706030496997E+001                  1.2870781846171799E+000                  4.2494374747939556E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.1758285587672832E+000                  3.1758285587672832E+000                 -8.6883051036710004E+000                  3.9558946329550766E+000                  0.0000000000000000E+000                  2.3225272119698965E-003                  0.0000000000000000E+000                  6.1729987356206727E-003                  3.6086656705882924E-005                  0.0000000000000000E+000                  9.2373659453791546E-001                  1.0390531622518917E+000                 -3.7530057447986167E+001 
                 4.0418014639443874E+008                  2.4709007319721961E+000                  3.0178767500720388E-001                  1.5100264450449281E+000                 -3.6739824146986805E+001                  3.9882761662191637E+000                  3.2371464086754365E+001                  1.5101623419858086E+000                  4.2271693014423617E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9160415697348481E+000                  2.9160415697348481E+000                 -9.0904999016610724E+000                  3.9914472989586507E+000                  0.0000000000000000E+000                  2.3225272119698969E-003                  0.0000000000000000E+000                  6.1729987356206779E-003                  4.3992935116051116E-005                  0.0000000000000000E+000                  9.6208492764565057E-001                  1.3654381767708832E+000                 -3.6739824146986805E+001 
                 4.7459352843973023E+008                  2.8229676421986540E+000                  3.5479641380573340E-001                  1.7506394368399087E+000                 -3.5883381121258374E+001                  4.0218143222967386E+000                  5.6277195122313415E+001                  1.7503324438931707E+000                  4.1790024259481848E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8388370667303811E+000                  2.8388370667303811E+000                 -9.2765423904448987E+000                  4.0248027850856918E+000                  0.0000000000000000E+000                  2.3225272119698956E-003                  0.0000000000000000E+000                  6.1729987356206684E-003                  5.5641505762232853E-005                  0.0000000000000000E+000                  9.5825705558616803E-001                  1.6742493009065598E+000                 -3.5883381121258374E+001 
                 5.5347743984073675E+008                  3.2173871992036873E+000                  4.2621725285579498E-001                  1.9980296643973652E+000                 -3.4807238036442172E+001                  4.0479105986667490E+000                  9.9439567670658519E+001                  1.9975592274733356E+000                  4.0929581772881694E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8146809865218616E+000                  2.8146809865218616E+000                 -9.3563356010303114E+000                  4.0500166247612119E+000                  0.0000000000000000E+000                  2.3225272119698991E-003                  0.0000000000000000E+000                  6.1729987356206797E-003                  6.9796367194630070E-005                  0.0000000000000000E+000                  8.7840804844482612E-001                  1.9637374125621427E+000                 -3.4807238036442172E+001 
                 6.2376195406284475E+008                  3.5688097703142279E+000                  5.1730845159693595E-001                  2.2087928500198775E+000                 -3.3429932391634139E+001                  4.0549921556070760E+000                  1.6146107985107724E+002                  2.2080678527169253E+000                  3.9557958494204630E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7523388512336036E+000                  2.7523388512336036E+000                 -9.4362350708668306E+000                  4.0562772978800021E+000                  0.0000000000000000E+000                  2.3225272119698965E-003                  0.0000000000000000E+000                  6.1729987356206727E-003                  8.4072465164556495E-005                  0.0000000000000000E+000                  6.5390674922879066E-001                  2.1965178570768376E+000                 -3.3429932391634139E+001 
