50.0 89.7653050091 88.8553050091 90.6753050091
50.0 91.6003050091 90.6753050091 92.5253050091
50.0 93.4703050091 92.5253050091 94.4153050091
50.0 95.3803050091 94.4153050091 96.3453050091
50.0 97.3303050091 96.3453050091 98.3153050091
50.0 99.3203050091 98.3153050091 100.325305009
50.0 101.350305009 100.325305009 102.375305009
50.0 103.420305009 102.375305009 104.465305009
50.0 105.530305009 104.465305009 106.595305009
50.0 107.685305009 106.595305009 108.775305009
50.0 109.885305009 108.775305009 110.995305009
50.0 112.130305009 110.995305009 113.265305009
50.0 114.420305009 113.265305009 115.575305009
50.0 116.755305009 115.575305009 117.935305009
50.0 119.140305009 117.935305009 120.345305009
50.0 121.575305009 120.345305009 122.805305009
50.0 124.060305009 122.805305009 125.315305009
50.0 126.595305009 125.315305009 127.875305009
50.0 129.180305009 127.875305009 130.485305009
50.0 131.815305009 130.485305009 133.145305009
50.0 134.505305009 133.145305009 135.865305009
50.0 137.250305009 135.865305009 138.635305009
51.0 139.245305009 138.635305009 139.855305009
